,Unnamed: 0,name,url,party,state,district,chamber,congress_numbers,start,end,last_name,state_abbreviation,rep_id,last_name_state
147,147,"Carter, John R.",https://www.congress.gov/member/john-carter/C001051,Republican,Texas,31,House,"[108, 109, 110, 111, 112, 113, 114, 115, 116]",2003,inf,Carter,TX,C001051,Carter (TX)
148,148,"Cartwright, Matt",https://www.congress.gov/member/matt-cartwright/C001090,Democratic,Pennsylvania,8,House,[116],2019,inf,Cartwright,PA,C001090,Cartwright (PA)
149,149,"Cartwright, Matt",https://www.congress.gov/member/matt-cartwright/C001090,Democratic,Pennsylvania,17,House,"[113, 114, 115]",2013,2019.0,Cartwright,PA,C001090,Cartwright (PA)
150,150,"Case, Ed",https://www.congress.gov/member/ed-case/C001055,Democratic,Hawaii,1,House,[116],2019,inf,Case,HI,C001055,Case (HI)
151,151,"Case, Ed",https://www.congress.gov/member/ed-case/C001055,Democratic,Hawaii,2,House,"[107, 108, 109]",2002,2007.0,Case,HI,C001055,Case (HI)
152,152,"Cassidy, Bill",https://www.congress.gov/member/bill-cassidy/C001075,Republican,Louisiana,6,House,"[111, 112, 113]",2009,2015.0,Cassidy,LA,C001075,Cassidy (LA)
153,153,"Casten, Sean",https://www.congress.gov/member/sean-casten/C001117,Democratic,Illinois,6,House,[116],2019,inf,Casten,IL,C001117,Casten (IL)
154,154,"Castle, Michael N.",https://www.congress.gov/member/michael-castle/C000243,Republican,Delaware,At Large,House,"[103, 104, 105, 106, 107, 108, 109, 110, 111]",1993,2011.0,Castle,DE,C000243,Castle (DE)
155,155,"Castor, Kathy",https://www.congress.gov/member/kathy-castor/C001066,Democratic,Florida,14,House,"[113, 114, 115, 116]",2013,inf,Castor,FL,C001066,Castor (FL)
156,156,"Castor, Kathy",https://www.congress.gov/member/kathy-castor/C001066,Democratic,Florida,11,House,"[110, 111, 112]",2007,2013.0,Castor,FL,C001066,Castor (FL)
157,157,"Castro, Joaquin",https://www.congress.gov/member/joaquin-castro/C001091,Democratic,Texas,20,House,"[113, 114, 115, 116]",2013,inf,Castro,TX,C001091,Castro (TX)
158,158,"Cazayoux, Donald J., Jr.",https://www.congress.gov/member/donald-cazayoux/C001073,Democratic,Louisiana,6,House,[110],2008,2009.0,Cazayoux,LA,C001073,Cazayoux (LA)
159,159,"Chabot, Steve",https://www.congress.gov/member/steve-chabot/C000266,Republican,Ohio,1,House,"[112, 113, 114, 115, 116]",2011,inf,Chabot,OH,C000266,Chabot (OH)
160,160,"Chabot, Steve",https://www.congress.gov/member/steve-chabot/C000266,Republican,Ohio,1,House,"[104, 105, 106, 107, 108, 109, 110]",1995,2009.0,Chabot,OH,C000266,Chabot (OH)
161,161,"Chaffetz, Jason",https://www.congress.gov/member/jason-chaffetz/C001076,Republican,Utah,3,House,"[111, 112, 113, 114, 115]",2009,2017.0,Chaffetz,UT,C001076,Chaffetz (UT)
162,162,"Chambliss, Saxby",https://www.congress.gov/member/saxby-chambliss/C000286,Republican,Georgia,8,House,"[104, 105, 106, 107]",1995,2003.0,Chambliss,GA,C000286,Chambliss (GA)
163,163,"Chandler, Ben",https://www.congress.gov/member/ben-chandler/C001058,Democratic,Kentucky,6,House,"[108, 109, 110, 111, 112]",2004,2013.0,Chandler,KY,C001058,Chandler (KY)
164,164,"Cheney, Liz",https://www.congress.gov/member/liz-cheney/C001109,Republican,Wyoming,At Large,House,"[115, 116]",2017,inf,Cheney,WY,C001109,Cheney (WY)
165,165,"Childers, Travis",https://www.congress.gov/member/travis-childers/C001074,Democratic,Mississippi,1,House,"[110, 111]",2008,2011.0,Childers,MS,C001074,Childers (MS)
167,167,"Chu, Judy",https://www.congress.gov/member/judy-chu/C001080,Democratic,California,27,House,"[113, 114, 115, 116]",2013,inf,Chu,CA,C001080,Chu (CA)
168,168,"Chu, Judy",https://www.congress.gov/member/judy-chu/C001080,Democratic,California,32,House,"[111, 112]",2009,2013.0,Chu,CA,C001080,Chu (CA)
169,169,"Cicilline, David N.",https://www.congress.gov/member/david-cicilline/C001084,Democratic,Rhode Island,1,House,"[112, 113, 114, 115, 116]",2011,inf,Cicilline,RI,C001084,Cicilline (RI)
170,170,"Cisneros, Gilbert Ray, Jr.",https://www.congress.gov/member/gilbert-cisneros/C001123,Democratic,California,39,House,[116],2019,inf,Cisneros,CA,C001123,Cisneros (CA)
171,171,"Clark, Katherine M.",https://www.congress.gov/member/katherine-clark/C001101,Democratic,Massachusetts,5,House,"[113, 114, 115, 116]",2013,inf,Clark,MA,C001101,Clark (MA)
172,172,"Clarke, Hansen",https://www.congress.gov/member/hansen-clarke/C001085,Democratic,Michigan,13,House,[112],2011,2013.0,Clarke,MI,C001085,Clarke (MI)
173,173,"Clarke, Yvette D.",https://www.congress.gov/member/yvette-clarke/C001067,Democratic,New York,9,House,"[113, 114, 115, 116]",2013,inf,Clarke,NY,C001067,Clarke (NY)
174,174,"Clarke, Yvette D.",https://www.congress.gov/member/yvette-clarke/C001067,Democratic,New York,11,House,"[110, 111, 112]",2007,2013.0,Clarke,NY,C001067,Clarke (NY)
175,175,"Clawson, Curt",https://www.congress.gov/member/curt-clawson/C001102,Republican,Florida,19,House,"[113, 114]",2014,2017.0,Clawson,FL,C001102,Clawson (FL)
176,176,"Clay, Wm. Lacy",https://www.congress.gov/member/wm-clay/C001049,Democratic,Missouri,1,House,"[107, 108, 109, 110, 111, 112, 113, 114, 115, 116]",2001,inf,Clay,MO,C001049,Clay (MO)
177,177,"Cleaver, Emanuel",https://www.congress.gov/member/emanuel-cleaver/C001061,Democratic,Missouri,5,House,"[109, 110, 111, 112, 113, 114, 115, 116]",2005,inf,Cleaver,MO,C001061,Cleaver (MO)
178,178,"Cline, Ben",https://www.congress.gov/member/ben-cline/C001118,Republican,Virginia,6,House,[116],2019,inf,Cline,VA,C001118,Cline (VA)
179,179,"Cloud, Michael",https://www.congress.gov/member/michael-cloud/C001115,Republican,Texas,27,House,"[115, 116]",2018,inf,Cloud,TX,C001115,Cloud (TX)
180,180,"Clyburn, James E.",https://www.congress.gov/member/james-clyburn/C000537,Democratic,South Carolina,6,House,"[103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116]",1993,inf,Clyburn,SC,C000537,Clyburn (SC)
181,181,"Coats, Daniel",https://www.congress.gov/member/daniel-coats/C000542,Republican,Indiana,4,House,"[97, 98, 99, 100, 101]",1981,1989.0,Coats,IN,C000542,Coats (IN)
182,182,"Coble, Howard",https://www.congress.gov/member/howard-coble/C000556,Republican,North Carolina,6,House,"[99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113]",1985,2015.0,Coble,NC,C000556,Coble (NC)
183,183,"Coburn, Tom",https://www.congress.gov/member/tom-coburn/C000560,Republican,Oklahoma,2,House,"[104, 105, 106]",1995,2001.0,Coburn,OK,C000560,Coburn (OK)
184,184,"Cochran, Thad",https://www.congress.gov/member/thad-cochran/C000567,Republican,Mississippi,4,House,"[93, 94, 95]",1973,1979.0,Cochran,MS,C000567,Cochran (MS)
185,185,"Coffman, Mike",https://www.congress.gov/member/mike-coffman/C001077,Republican,Colorado,6,House,"[111, 112, 113, 114, 115]",2009,2019.0,Coffman,CO,C001077,Coffman (CO)
186,186,"Cohen, Steve",https://www.congress.gov/member/steve-cohen/C001068,Democratic,Tennessee,9,House,"[110, 111, 112, 113, 114, 115, 116]",2007,inf,Cohen,TN,C001068,Cohen (TN)
187,187,"Cole, Tom",https://www.congress.gov/member/tom-cole/C001053,Republican,Oklahoma,4,House,"[108, 109, 110, 111, 112, 113, 114, 115, 116]",2003,inf,Cole,OK,C001053,Cole (OK)
188,188,"Collins, Chris",https://www.congress.gov/member/chris-collins/C001092,Republican,New York,27,House,"[113, 114, 115, 116]",2013,2019.0,Collins,NY,C001092,Collins (NY)
189,189,"Collins, Doug",https://www.congress.gov/member/doug-collins/C001093,Republican,Georgia,9,House,"[113, 114, 115, 116]",2013,inf,Collins,GA,C001093,Collins (GA)
190,190,"Comer, James",https://www.congress.gov/member/james-comer/C001108,Republican,Kentucky,1,House,"[114, 115, 116]",2016,inf,Comer,KY,C001108,Comer (KY)
191,191,"Comstock, Barbara",https://www.congress.gov/member/barbara-comstock/C001105,Republican,Virginia,10,House,"[114, 115]",2015,2019.0,Comstock,VA,C001105,Comstock (VA)
192,192,"Conaway, K. Michael",https://www.congress.gov/member/k-conaway/C001062,Republican,Texas,11,House,"[109, 110, 111, 112, 113, 114, 115, 116]",2005,inf,Conaway,TX,C001062,Conaway (TX)
193,193,"Connolly, Gerald E.",https://www.congress.gov/member/gerald-connolly/C001078,Democratic,Virginia,11,House,"[111, 112, 113, 114, 115, 116]",2009,inf,Connolly,VA,C001078,Connolly (VA)
194,194,"Conyers, John, Jr.",https://www.congress.gov/member/john-conyers/C000714,Democratic,Michigan,13,House,"[113, 114, 115]",2013,2017.0,Conyers,MI,C000714,Conyers (MI)
195,195,"Cook, Paul",https://www.congress.gov/member/paul-cook/C001094,Republican,California,8,House,"[113, 114, 115, 116]",2013,inf,Cook,CA,C001094,Cook (CA)
196,196,"Cooper, Jim",https://www.congress.gov/member/james-cooper/C000754,Democratic,Tennessee,5,House,"[108, 109, 110, 111, 112, 113, 114, 115, 116]",2003,inf,Cooper,TN,C000754,Cooper (TN)
197,197,"Cooper, Jim",https://www.congress.gov/member/james-cooper/C000754,Democratic,Tennessee,4,House,"[98, 99, 100, 101, 102, 103]",1983,1995.0,Cooper,TN,C000754,Cooper (TN)
198,198,"Correa, J. Luis",https://www.congress.gov/member/j-correa/C001110,Democratic,California,46,House,"[115, 116]",2017,inf,Correa,CA,C001110,Correa (CA)
199,199,"Costa, Jim",https://www.congress.gov/member/jim-costa/C001059,Democratic,California,16,House,"[113, 114, 115, 116]",2013,inf,Costa,CA,C001059,Costa (CA)
200,200,"Costa, Jim",https://www.congress.gov/member/jim-costa/C001059,Democratic,California,20,House,"[109, 110, 111, 112]",2005,2013.0,Costa,CA,C001059,Costa (CA)
201,201,"Costello, Jerry F.",https://www.congress.gov/member/jerry-costello/C000794,Democratic,Illinois,12,House,"[103, 104, 105, 106, 107, 108, 109, 110, 111, 112]",1993,2013.0,Costello,IL,C000794,Costello (IL)
202,202,"Costello, Ryan A.",https://www.congress.gov/member/ryan-costello/C001106,Republican,Pennsylvania,6,House,"[114, 115]",2015,2019.0,Costello,PA,C001106,Costello (PA)
203,203,"Cotton, Tom",https://www.congress.gov/member/tom-cotton/C001095,Republican,Arkansas,4,House,[113],2013,2015.0,Cotton,AR,C001095,Cotton (AR)
204,204,"Courtney, Joe",https://www.congress.gov/member/joe-courtney/C001069,Democratic,Connecticut,2,House,"[110, 111, 112, 113, 114, 115, 116]",2007,inf,Courtney,CT,C001069,Courtney (CT)
205,205,"Cox, TJ",https://www.congress.gov/member/tj-cox/C001124,Democratic,California,21,House,[116],2019,inf,Cox,CA,C001124,Cox (CA)
206,206,"Craig, Angie",https://www.congress.gov/member/angie-craig/C001119,Democratic,Minnesota,2,House,[116],2019,inf,Craig,MN,C001119,Craig (MN)
207,207,"Craig, Larry E.",https://www.congress.gov/member/larry-craig/C000858,Republican,Idaho,1,House,"[97, 98, 99, 100, 101]",1981,1991.0,Craig,ID,C000858,Craig (ID)
208,208,"Cramer, Kevin",https://www.congress.gov/member/kevin-cramer/C001096,Republican,North Dakota,At Large,House,"[113, 114, 115]",2013,2019.0,Cramer,ND,C001096,Cramer (ND)
209,209,"Cramer, Robert E. (Bud), Jr.",https://www.congress.gov/member/robert-cramer/C000868,Democratic,Alabama,5,House,"[102, 103, 104, 105, 106, 107, 108, 109, 110]",1991,2009.0,Cramer,AL,C000868,Cramer (AL)
210,210,"Crapo, Mike",https://www.congress.gov/member/michael-crapo/C000880,Republican,Idaho,2,House,"[103, 104, 105]",1993,1999.0,Crapo,ID,C000880,Crapo (ID)
211,211,"Cravaack, Chip",https://www.congress.gov/member/chip-cravaack/C001086,Republican,Minnesota,8,House,[112],2011,2013.0,Cravaack,MN,C001086,Cravaack (MN)
212,212,"Crawford, Eric A. ""Rick""",https://www.congress.gov/member/eric-crawford/C001087,Republican,Arkansas,1,House,"[112, 113, 114, 115, 116]",2011,inf,Crawford,AR,C001087,Crawford (AR)
213,213,"Crenshaw, Ander",https://www.congress.gov/member/ander-crenshaw/C001045,Republican,Florida,4,House,"[107, 108, 109, 110, 111, 112, 113, 114]",2001,2017.0,Crenshaw,FL,C001045,Crenshaw (FL)
214,214,"Crenshaw, Dan",https://www.congress.gov/member/dan-crenshaw/C001120,Republican,Texas,2,House,[116],2019,inf,Crenshaw,TX,C001120,Crenshaw (TX)
215,215,"Crist, Charlie",https://www.congress.gov/member/charlie-crist/C001111,Democratic,Florida,13,House,"[115, 116]",2017,inf,Crist,FL,C001111,Crist (FL)
216,216,"Critz, Mark S.",https://www.congress.gov/member/mark-critz/C001081,Democratic,Pennsylvania,12,House,"[111, 112]",2010,2013.0,Critz,PA,C001081,Critz (PA)
217,217,"Crow, Jason",https://www.congress.gov/member/jason-crow/C001121,Democratic,Colorado,6,House,[116],2019,inf,Crow,CO,C001121,Crow (CO)
218,218,"Crowley, Joseph",https://www.congress.gov/member/joseph-crowley/C001038,Democratic,New York,14,House,"[113, 114, 115]",2013,2019.0,Crowley,NY,C001038,Crowley (NY)
219,219,"Cubin, Barbara",https://www.congress.gov/member/barbara-cubin/C000962,Republican,Wyoming,At Large,House,"[104, 105, 106, 107, 108, 109, 110]",1995,2009.0,Cubin,WY,C000962,Cubin (WY)
220,220,"Cuellar, Henry",https://www.congress.gov/member/henry-cuellar/C001063,Democratic,Texas,28,House,"[109, 110, 111, 112, 113, 114, 115, 116]",2005,inf,Cuellar,TX,C001063,Cuellar (TX)
221,221,"Culberson, John Abney",https://www.congress.gov/member/john-culberson/C001048,Republican,Texas,7,House,"[107, 108, 109, 110, 111, 112, 113, 114, 115]",2001,2019.0,Culberson,TX,C001048,Culberson (TX)
222,222,"Cummings, Elijah E.",https://www.congress.gov/member/elijah-cummings/C000984,Democratic,Maryland,7,House,"[104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116]",1995,2019.0,Cummings,MD,C000984,Cummings (MD)
223,223,"Cunningham, Joe",https://www.congress.gov/member/joe-cunningham/C001122,Democratic,South Carolina,1,House,[116],2019,inf,Cunningham,SC,C001122,Cunningham (SC)
224,224,"Curbelo, Carlos",https://www.congress.gov/member/carlos-curbelo/C001107,Republican,Florida,26,House,"[114, 115]",2015,2019.0,Curbelo,FL,C001107,Curbelo (FL)
225,225,"Curson, David Alan",https://www.congress.gov/member/david-curson/C001089,Democratic,Michigan,11,House,[112],2012,2013.0,Curson,MI,C001089,Curson (MI)
226,226,"Curtis, John R.",https://www.congress.gov/member/john-curtis/C001114,Republican,Utah,3,House,"[115, 116]",2017,inf,Curtis,UT,C001114,Curtis (UT)
227,227,"Dahlkemper, Kathleen A.",https://www.congress.gov/member/kathleen-dahlkemper/D000608,Democratic,Pennsylvania,3,House,[111],2009,2011.0,Dahlkemper,PA,D000608,Dahlkemper (PA)
228,228,"Daines, Steve",https://www.congress.gov/member/steve-daines/D000618,Republican,Montana,At Large,House,[113],2013,2015.0,Daines,MT,D000618,Daines (MT)
229,229,"Davids, Sharice",https://www.congress.gov/member/sharice-davids/D000629,Democratic,Kansas,3,House,[116],2019,inf,Davids,KS,D000629,Davids (KS)
230,230,"Davidson, Warren",https://www.congress.gov/member/warren-davidson/D000626,Republican,Ohio,8,House,"[114, 115, 116]",2016,inf,Davidson,OH,D000626,Davidson (OH)
231,231,"Davis, Artur",https://www.congress.gov/member/artur-davis/D000602,Democratic,Alabama,7,House,"[108, 109, 110, 111]",2003,2011.0,Davis,AL,D000602,Davis (AL)
232,232,"Davis, Danny K.",https://www.congress.gov/member/danny-davis/D000096,Democratic,Illinois,7,House,"[105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116]",1997,inf,Davis,IL,D000096,Davis (IL)
233,233,"Davis, David",https://www.congress.gov/member/david-davis/D000606,Republican,Tennessee,1,House,[110],2007,2009.0,Davis,TN,D000606,Davis (TN)
234,234,"Davis, Geoff",https://www.congress.gov/member/geoff-davis/D000603,Republican,Kentucky,4,House,"[109, 110, 111, 112]",2005,2012.0,Davis,KY,D000603,Davis (KY)
235,235,"Davis, Jo Ann",https://www.congress.gov/member/jo-ann-davis/D000597,Republican,Virginia,1,House,"[107, 108, 109, 110]",2001,2007.0,Davis,VA,D000597,Davis (VA)
236,236,"Davis, Lincoln",https://www.congress.gov/member/lincoln-davis/D000599,Democratic,Tennessee,4,House,"[108, 109, 110, 111]",2003,2011.0,Davis,TN,D000599,Davis (TN)
237,237,"Davis, Rodney",https://www.congress.gov/member/rodney-davis/D000619,Republican,Illinois,13,House,"[113, 114, 115, 116]",2013,inf,Davis,IL,D000619,Davis (IL)
238,238,"Davis, Susan A.",https://www.congress.gov/member/susan-davis/D000598,Democratic,California,53,House,"[108, 109, 110, 111, 112, 113, 114, 115, 116]",2003,inf,Davis,CA,D000598,Davis (CA)
239,239,"Davis, Susan A.",https://www.congress.gov/member/susan-davis/D000598,Democratic,California,49,House,[107],2001,2003.0,Davis,CA,D000598,Davis (CA)
240,240,"Davis, Tom",https://www.congress.gov/member/thomas-davis/D000136,Republican,Virginia,11,House,"[104, 105, 106, 107, 108, 109, 110]",1995,2008.0,Davis,VA,D000136,Davis (VA)
241,241,"Dean, Madeleine",https://www.congress.gov/member/madeleine-dean/D000631,Democratic,Pennsylvania,4,House,[116],2019,inf,Dean,PA,D000631,Dean (PA)
242,242,"DeFazio, Peter A.",https://www.congress.gov/member/peter-defazio/D000191,Democratic,Oregon,4,House,"[100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116]",1987,inf,DeFazio,OR,D000191,DeFazio (OR)
243,243,"DeGette, Diana",https://www.congress.gov/member/diana-degette/D000197,Democratic,Colorado,1,House,"[105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116]",1997,inf,DeGette,CO,D000197,DeGette (CO)
244,244,"Delahunt, Bill",https://www.congress.gov/member/bill-delahunt/D000210,Democratic,Massachusetts,10,House,"[105, 106, 107, 108, 109, 110, 111]",1997,2011.0,Delahunt,MA,D000210,Delahunt (MA)
245,245,"Delaney, John K.",https://www.congress.gov/member/john-delaney/D000620,Democratic,Maryland,6,House,"[113, 114, 115]",2013,2019.0,Delaney,MD,D000620,Delaney (MD)
246,246,"DeLauro, Rosa L.",https://www.congress.gov/member/rosa-delauro/D000216,Democratic,Connecticut,3,House,"[102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116]",1991,inf,DeLauro,CT,D000216,DeLauro (CT)
247,247,"DelBene, Suzan K.",https://www.congress.gov/member/suzan-delbene/D000617,Democratic,Washington,1,House,"[112, 113, 114, 115, 116]",2012,inf,DelBene,WA,D000617,DelBene (WA)
248,248,"Delgado, Antonio",https://www.congress.gov/member/antonio-delgado/D000630,Democratic,New York,19,House,[116],2019,inf,Delgado,NY,D000630,Delgado (NY)
249,249,"Demings, Val Butler",https://www.congress.gov/member/val-demings/D000627,Democratic,Florida,10,House,"[115, 116]",2017,inf,Demings,FL,D000627,Demings (FL)
250,250,"DeMint, Jim",https://www.congress.gov/member/james-demint/D000595,Republican,South Carolina,4,House,"[106, 107, 108]",1999,2005.0,DeMint,SC,D000595,DeMint (SC)
251,251,"Denham, Jeff",https://www.congress.gov/member/jeff-denham/D000612,Republican,California,10,House,"[113, 114, 115]",2013,2019.0,Denham,CA,D000612,Denham (CA)
252,252,"Dent, Charles W.",https://www.congress.gov/member/charles-dent/D000604,Republican,Pennsylvania,15,House,"[109, 110, 111, 112, 113, 114, 115]",2005,2018.0,Dent,PA,D000604,Dent (PA)
253,253,"DeSantis, Ron",https://www.congress.gov/member/ron-desantis/D000621,Republican,Florida,6,House,"[113, 114, 115]",2013,2018.0,DeSantis,FL,D000621,DeSantis (FL)
254,254,"DeSaulnier, Mark",https://www.congress.gov/member/mark-desaulnier/D000623,Democratic,California,11,House,"[114, 115, 116]",2015,inf,DeSaulnier,CA,D000623,DeSaulnier (CA)
255,255,"DesJarlais, Scott",https://www.congress.gov/member/scott-desjarlais/D000616,Republican,Tennessee,4,House,"[112, 113, 114, 115, 116]",2011,inf,DesJarlais,TN,D000616,DesJarlais (TN)
256,256,"Deutch, Theodore E.",https://www.congress.gov/member/theodore-deutch/D000610,Democratic,Florida,22,House,"[115, 116]",2017,inf,Deutch,FL,D000610,Deutch (FL)
257,257,"Deutch, Theodore E.",https://www.congress.gov/member/theodore-deutch/D000610,Democratic,Florida,21,House,"[113, 114]",2013,2017.0,Deutch,FL,D000610,Deutch (FL)
258,258,"Diaz-Balart, Lincoln",https://www.congress.gov/member/lincoln-diaz-balart/D000299,Republican,Florida,21,House,"[103, 104, 105, 106, 107, 108, 109, 110, 111]",1993,2011.0,Diaz-Balart,FL,D000299,Diaz-Balart (FL)
